GDPC1,GDPC1_diff,GDPC1_sma_3,GDPC1_sma_5,GDPC1_ewm,CPIAUCSL,CPIAUCSL_diff,CPIAUCSL_sma_3,CPIAUCSL_sma_5,CPIAUCSL_ewm,UNRATE,UNRATE_diff,UNRATE_sma_3,UNRATE_sma_5,UNRATE_ewm,PAYEMS,PAYEMS_diff,PAYEMS_sma_3,PAYEMS_sma_5,PAYEMS_ewm,RRSFS,RRSFS_diff,RRSFS_sma_3,RRSFS_sma_5,RRSFS_ewm,GFDEBTN,GFDEBTN_diff,GFDEBTN_sma_3,GFDEBTN_sma_5,GFDEBTN_ewm,VIXCLS,VIXCLS_diff,VIXCLS_sma_3,VIXCLS_sma_5,VIXCLS_ewm,prob_topic_1,prob_topic_2,prob_topic_3,prob_topic_4,prob_topic_5,prob_topic_6,sentiments,target
15375.753666666667,0.1282599132320711,15344.085888888889,15293.262733333333,15384.061779370331,217.234,0.3348590589767736,216.53466666666668,215.955,211.35027154337297,9.9,-0.9999999999999963,9.9,9.760000000000002,6.968349823909535,130057.0,0.009227575070168019,130115.33333333333,130299.8,134559.73648688482,158527.0,0.4600731300815585,157715.0,158527.0,167076.09816284504,12465273.666666666,1.2502664546888083,12318043.777777776,12181525.533333333,10424476.332079388,24.51,-20.13685239491691,26.936666666666667,26.548000000000002,26.800752724693265,2.6282114617970365e-07,0.5243415236473083,0.2322544157505035,0.0365245565772056,0.0324775204062461,0.1744017452001571,0.0,1
15395.449333333334,0.12809561790369373,15375.75366666667,15334.508200000002,15384.61726980755,217.347,0.05201763996427794,217.03,216.4792,211.64279488272064,9.9,0.0,9.933333333333334,9.84,7.111357149572485,129788.0,-0.2068323888756468,129963.33333333333,130123.8,134326.96885337823,159226.0,0.44093435187696733,158518.0,158655.8,166693.16654514527,12619198.333333334,1.2348278167231674,12465273.666666666,12323399.6,10531535.941896653,21.68,-11.54630762953897,25.626666666666665,25.7,26.55095990885457,2.260480442828339e-07,0.4000439941883087,0.3828778862953186,0.0112813981249928,0.0205296371132135,0.185266837477684,0.0,-1
15415.145,0.12793174294707071,15395.449333333332,15368.5704,15386.106427377912,217.488,0.06487322116246884,217.3563333333333,216.88780000000003,211.92792683966107,9.8,-1.0101010101010066,9.866666666666667,9.88,7.242510459349437,129790.0,0.001540974512281567,129878.33333333333,129984.8,134105.6532995549,159176.0,-0.03140190672377627,158976.33333333334,158309.4,166326.47549416256,12773123.0,1.2197658092121229,12619198.333333334,12469290.533333333,10640881.652048035,24.62,13.560885608856093,23.603333333333335,25.422000000000004,26.45676674256898,6.320794341263536e-07,0.0012449870118871,6.320794341263536e-07,0.9987525343894958,6.320794341263536e-07,6.320794341263536e-07,-0.3,1
15462.522333333334,0.30734276799429266,15424.372222222222,15400.985666666666,15389.834032546469,217.281,-0.09517766497461637,217.37199999999999,217.1718,212.1890523596776,9.8,0.0,9.833333333333334,9.88,7.367266046698245,129698.0,-0.0708837352646583,129758.66666666667,129875.6,133890.6458215278,159603.0,0.26825652108358045,159335.0,158866.6,165998.50107981317,12916012.666666666,1.1186744750415856,12769444.666666666,12616991.333333332,10751863.652761139,19.5,-20.796100731112922,21.933333333333334,24.2,26.117412267321715,2.8779064109585306e-07,0.1940273940563202,0.0919493362307548,0.372894138097763,0.0242996159940958,0.3168291747570038,-0.1,1
15509.899666666666,0.3064010664754113,15462.522333333332,15431.754,15395.690892747454,217.353,0.03313681361923165,217.37400000000002,217.3406,212.44095224457135,9.9,1.0204081632653024,9.833333333333334,9.860000000000001,7.490814044420282,129879.0,0.13955496615213805,129789.0,129842.4,133694.9557814533,163148.0,2.2211361941818137,160642.33333333334,159936.0,165859.45224665155,13058902.333333334,1.1062985950411315,12916012.666666666,12766502.0,10864402.124984173,17.59,-9.794871794871796,20.570000000000004,21.580000000000002,25.70144093720846,2.3211461552818946e-07,0.287113219499588,0.2089945971965789,0.136872723698616,0.0920893400907516,0.2749298810958862,-0.1,-1
15557.277,0.30546511809586696,15509.899666666666,15468.058666666668,15403.573141881723,217.403,0.023004053314186115,217.3456666666667,217.3744,212.68300335459224,9.9,0.0,9.866666666666667,9.86,7.6083353105461216,130110.0,0.1778578523086873,129895.66666666667,129853.0,133520.07988967508,164335.0,0.7275602520410915,162362.0,161097.6,165785.08872242464,13201792.0,1.0941935472013973,13058902.333333334,12913805.666666668,10978421.143277628,22.05,25.355315520181925,19.713333333333335,21.088,25.523321867100726,8.970426961241174e-07,0.0184648111462593,8.970426961241174e-07,0.9794652462005616,8.970426961241174e-07,0.0020672329701483,0.4,1
15595.507,0.2457370913945902,15554.227888888889,15508.070199999998,15412.935769107004,217.29,-0.05197720362644469,217.34866666666667,217.363,212.90773489827066,9.6,-3.0303030303030374,9.799999999999999,9.8,7.705489685641432,130650.0,0.4150334332487895,130213.0,130025.4,133380.07599261776,162923.0,-0.8592204947211489,163468.66666666666,161837.0,165645.47463840392,13321735.333333334,0.9085382752078955,13194143.222222224,13054313.066666666,11092729.152548637,32.07,45.4421768707483,23.903333333333336,23.166,25.842672019925082,2.858379559711466e-07,0.2155714035034179,0.2304666489362716,0.0115904510021209,0.0125019745901227,0.5298692584037781,-0.1,-1
15633.737,0.24513470450174887,15595.507,15551.7886,15423.706560857881,217.199,-0.04187951585437884,217.2973333333333,217.3052,213.11706490323309,9.4,-2.083333333333326,9.633333333333335,9.720000000000002,7.78814872536624,130511.0,-0.10639112131649445,130423.66666666667,130169.6,133240.1210661486,163043.0,0.07365442571030487,163433.66666666666,162610.4,165518.52465604275,13441678.666666666,0.9003581765598713,13321735.333333334,13188024.2,11207312.055676347,34.54,7.7019020891799155,29.55333333333333,25.15,26.26693192139215,7.353374940066715e-07,0.0005671373801305,7.353374940066715e-07,0.999342143535614,7.353374940066715e-07,8.849184814607725e-05,0.2,-1
15671.967,0.24453526370567308,15633.737,15593.677533333332,15435.816826181886,217.605,0.1869253541682869,217.3646666666667,217.36999999999998,213.33598856649002,9.4,0.0,9.466666666666667,9.64,7.866775616811789,130427.0,-0.0643623909095785,130529.33333333333,130315.4,133102.8956482877,162946.0,-0.059493507847623014,162970.66666666666,163279.0,165393.0356484309,13561622.0,0.8923240638892471,13441678.666666666,13317146.066666666,11322156.44320433,23.5,-31.962941517081646,30.036666666666665,25.95,26.131959632543754,3.619245489971945e-07,0.0745629668235778,0.3896360099315643,0.0019487235695123,0.2047625035047531,0.3290894329547882,-0.1,1
15698.186333333331,0.16730084572875073,15667.963444444444,15631.334866666666,15448.615338725858,217.923,0.1461363479699511,217.5756666666667,217.484,213.55974522178317,9.5,1.0638297872340388,9.433333333333332,9.56,7.946445098918531,130422.0,-0.003833562069203463,130453.33333333333,130424.0,132972.12025081023,163703.0,0.4645710848992918,163230.66666666666,163390.0,165310.5948850928,13716153.0,1.1394728447673883,13573151.222222222,13448596.2,11438936.763048021,26.05,10.851063829787238,28.03,27.642000000000003,26.12796160168796,2.892198551762704e-07,0.1689938157796859,0.1192270964384079,0.2704431116580963,0.0506554320454597,0.3906802237033844,-0.1,1
15724.405666666667,0.16702141748478536,15698.186333333331,15664.7606,15462.068525454677,218.275,0.1615249422961339,217.93433333333334,217.65839999999997,213.78975764998887,9.5,0.0,9.466666666666667,9.48,8.022228264824944,130357.0,-0.049838217478646245,130402.0,130473.4,132844.5534093073,164608.0,0.5528304307190461,163752.33333333334,163444.6,165276.32196386877,13870684.0,1.1266351432504433,13716153.0,13582374.6,11557558.579484703,23.7,-9.021113243762,24.416666666666668,27.971999999999998,26.00952445038611,1.2028883702441815e-06,0.0018923935713246,0.0468540713191032,0.8724836111068726,0.0018078084103763,0.0769608989357948,-0.1,-1
15750.625,0.16674292109439479,15724.405666666667,15695.7842,15476.144451042253,219.035,0.3481846294811549,218.41099999999997,218.00740000000002,214.04562313047722,9.4,-1.0526315789473648,9.466666666666667,9.440000000000001,8.089436642150556,130625.0,0.20558926639919606,130468.0,130468.4,132736.28251129232,165965.0,0.8243827760497667,164758.66666666666,164053.0,165309.91601441175,14025215.0,1.1140834871589607,13870684.0,13723070.533333331,11677932.063412279,21.2,-10.548523206751055,23.650000000000002,25.798000000000002,25.774913501586788,2.331781558950753e-07,0.0303371921181678,0.235209584236145,0.0228254459798336,0.0208603013306856,0.6907672882080078,0.3,1
15738.001333333334,-0.08014708411041717,15737.677333333335,15716.637066666666,15488.917957495478,219.59,0.25338416234848626,218.96666666666667,218.48559999999998,214.31608053874663,9.8,4.255319148936174,9.566666666666666,9.52,8.172878757167602,130750.0,0.09569377990430622,130577.33333333333,130516.2,132639.39068147316,167287.0,0.7965534901937155,165953.33333333334,164901.8,165406.35913565994,14106848.0,0.582044553327703,14000915.666666666,13856104.4,11796415.76763607,23.54,11.037735849056604,22.813333333333333,23.598000000000003,25.665893330777674,3.90652758142096e-07,0.1002348586916923,0.2347204089164734,0.0302777606993913,0.1319071650505066,0.5028594136238098,0.1,0
15725.377666666667,-0.08021137118554737,15738.001333333334,15727.319200000002,15500.452577455048,220.472,0.40165763468282023,219.69899999999998,219.05900000000003,214.6163692929541,9.3,-5.10204081632653,9.500000000000002,9.5,8.227860281208207,130822.0,0.05506692160611855,130732.33333333333,130595.2,132550.73747749886,167481.0,0.11596836574270565,166911.0,165808.8,165507.56112904235,14188481.0,0.5786763988667064,14106848.0,13981476.2,11913101.87653187,17.75,-24.596431605777397,20.83,22.448,25.279752192690957,2.230336519915e-07,0.0363476574420928,0.4643833041191101,0.0028679396491497,0.0208334792405366,0.4755673706531524,0.1,-1
15712.754,-0.08027576147455574,15725.377666666667,15730.232733333334,15510.80874440846,221.187,0.32430422003701304,220.41633333333334,219.71179999999998,214.93688786402947,9.1,-2.1505376344086136,9.4,9.42,8.27040368212488,130841.0,0.014523551084679948,130804.33333333333,130679.0,132467.33564932816,168092.0,0.3648175016867585,167620.0,166686.6,165633.63131786953,14270114.0,0.5753470015571082,14188481.0,14092268.4,12028078.077676654,19.53,10.028169014084513,20.27333333333333,21.144,24.999276475974323,8.326662168656185e-07,0.0026158029213547,7.272621587617323e-05,0.9880141615867616,7.715096580795944e-05,0.0092193139716982,-0.1,1
15750.201333333334,0.23832444225457558,15729.444333333333,15735.391866666667,15522.486431673087,221.898,0.32144746300640825,221.18566666666666,220.4364,215.27645430968656,9.0,-1.098901098901095,9.133333333333333,9.32,8.30599374641147,131053.0,0.16202872188381318,130905.33333333333,130818.2,132398.34366643408,169022.0,0.5532684482307308,168198.33333333334,167569.4,165798.91759504663,14294438.333333334,0.1704564752134002,14251011.11111111,14177019.266666666,12138632.236489173,18.35,-6.0419866871479755,18.543333333333337,20.074,24.674921525926795,3.115289928246057e-07,0.054975900799036,0.2985861599445343,0.0092009678483009,0.5568087697029114,0.0804279074072837,0.1,-1
15787.648666666666,0.23775780728643192,15750.201333333333,15742.796599999998,15535.421174843505,223.046,0.5173548206833753,222.04366666666667,221.2386,215.65545653848233,9.0,0.0,9.033333333333333,9.24,8.339847710001154,131288.0,0.17931676497294988,131060.66666666667,130950.8,132344.18056075438,169683.0,0.3910733513980429,168932.33333333334,168313.0,165988.3850294346,14318762.666666666,0.1701664155394616,14294438.333333334,14235728.8,12244980.06235149,17.74,-3.324250681198926,18.540000000000003,19.381999999999998,24.33663267100354,1.9664648220896202e-07,0.1197930723428726,0.3753042817115783,0.1893142163753509,0.0586687847971916,0.2569194436073303,0.0,-1
15825.096,0.23719386036502155,15787.648666666666,15760.215533333332,15549.55165411943,224.093,0.46940989750992934,223.01233333333334,222.1392,216.06704402441002,9.1,1.1111111111111072,9.033333333333333,9.1,8.376928309513293,131602.0,0.23916885016147704,131314.33333333334,131121.2,132307.97663096146,169917.0,0.13790420961439862,169540.66666666666,168839.0,166180.02478409634,14343087.0,0.1698773413568739,14318762.666666666,14282976.6,12347326.742236784,14.75,-16.854565952649374,16.94666666666667,17.624000000000002,23.868992052905803,1.7089082575694192e-06,1.7089082575694192e-06,1.7089082575694192e-06,0.9999914765357972,1.7089082575694192e-06,1.7089082575694192e-06,0.1,-1
15823.630666666666,-0.009259554149520146,15812.12511111111,15779.866133333333,15562.921362048563,224.806,0.3181714734507648,223.98166666666665,223.006,216.49333455980465,9.0,-1.098901098901095,9.033333333333333,9.040000000000001,8.407322050512644,131703.0,0.07674655400373855,131531.0,131297.4,132278.4655757926,169160.0,-0.4455116321498144,169586.66666666666,169174.8,166325.38942877456,14492171.333333334,1.0394159453493794,14384673.666666666,14343714.666666666,12451953.307656128,15.45,4.745762711864402,15.979999999999999,17.163999999999998,23.458309513739664,2.021804448304465e-07,0.045026060193777,0.277601957321167,0.121427983045578,0.0269035045057535,0.5290402770042419,0.0,1
15822.165333333334,-0.00926041162233729,15823.630666666666,15801.7484,15575.567409428308,224.806,0.0,224.56833333333336,223.72979999999998,216.89883043493614,9.1,1.1111111111111072,9.066666666666668,9.04,8.44111121878032,131939.0,0.17919105866988605,131748.0,131517.0,132261.90627941245,170457.0,0.7667297233388508,169844.66666666666,169647.8,166526.93140785873,14641255.666666666,1.0287232320420083,14492171.333333334,14417943.0,12558748.544681031,16.52,6.925566343042074,15.573333333333332,16.562,23.119855391118215,1.3408218819677131e-06,1.3408218819677131e-06,1.3408218819677131e-06,0.9994950890541076,1.3408218819677131e-06,0.0004995357012376,0.1,-1
15820.7,-0.00926126925400316,15822.165333333332,15815.848133333333,15587.525096773266,225.395,0.2620036831757153,225.00233333333335,224.42919999999998,217.31327773079292,9.0,-1.098901098901095,9.033333333333333,9.04,8.468374086156889,131999.0,0.04547556067576683,131880.33333333334,131706.2,132249.08158285572,169831.0,-0.3672480449614859,169816.0,169809.6,166688.10548552417,14790340.0,1.0182482754723698,14641255.666666666,14517123.333333332,12667606.664452687,25.25,52.84503631961259,19.073333333333334,17.942,23.2237648842344,3.654399733932223e-07,0.0402004308998584,0.4784235656261444,0.0021037543192505,0.0540018267929554,0.4252701103687286,-0.2,1
15881.835666666668,0.3864283291299817,15841.567000000001,15834.685533333333,15601.881709938796,226.106,0.3154462166418884,225.43566666666666,225.04120000000003,217.74219101221766,9.0,0.0,9.033333333333333,9.04,8.49430705756387,132125.0,0.0954552686005197,132021.0,131873.6,132243.0288227164,169808.0,-0.013542874975711147,170032.0,169834.6,166840.29546184005,14934540.0,0.9749606837976679,14788711.888888888,14640278.8,12778188.778381824,31.62,25.227722772277232,24.463333333333335,20.717999999999996,23.633337328905892,2.0365531838706374e-07,0.0253538433462381,0.4235312938690185,0.0024804947897791,0.0044227610342204,0.5442114472389221,0.0,-1
15942.971333333331,0.38494080879439513,15881.835666666666,15858.2606,15618.520228153162,226.597,0.21715478580843225,226.03266666666664,225.542,218.1741329140607,9.0,0.0,9.0,9.02,8.518975005975388,132358.0,0.1763481551561022,132160.66666666666,132024.8,132248.6371728278,171101.0,0.761448223876378,170246.66666666666,170071.4,167048.13470760395,15078740.0,0.9655469803556052,14934540.0,14787409.4,12890410.789192466,42.96,35.86337760910816,33.276666666666664,26.360000000000003,24.576101361642188,1.161539216809615e-06,0.0125067261978983,0.0395858883857727,0.8240999579429626,0.009479041211307,0.1143271774053573,0.2,-1
16004.107,0.38346469668955174,15942.971333333335,15894.355866666669,15637.329338974958,226.75,0.06752075270192967,226.48433333333332,225.9308,218.5924678938626,8.8,-2.2222222222222143,8.933333333333332,8.98,8.532683542269272,132562.0,0.15412744223998548,132348.33333333334,132196.6,132263.92316439716,171961.0,0.5026271032898697,170956.66666666666,170631.6,167287.78667308667,15222940.0,0.9563133259144995,15078740.0,14933563.133333331,13004192.701914785,29.96,-30.26070763500931,34.846666666666664,29.262,24.838730563513298,2.15714408113854e-07,0.0143356993794441,0.4757106304168701,0.0381638668477535,0.0072336676530539,0.4645559191703796,0.0,1
16045.877333333334,0.26099758851483457,15997.651888888888,15939.098266666668,15657.258509431464,227.169,0.18478500551268406,226.83866666666668,226.4034,219.01083531367416,8.6,-2.2727272727272845,8.799999999999999,8.88,8.535967271914673,132694.0,0.09957604743440805,132538.0,132347.6,132284.90252223142,172378.0,0.2424968452149034,171813.33333333334,171015.8,167536.08976220438,15350799.333333334,0.8399122201975042,15217493.11111111,15075471.866666665,13118661.318081545,27.8,-7.209612817089453,33.57333333333333,31.518,24.983182731146794,3.116910249900684e-07,0.0053057633340358,0.3957091271877289,0.0171743854880332,0.0042606871575117,0.5775497555732727,0.0,1
16087.647666666666,0.2603181643833167,16045.877333333332,15992.487799999999,15678.253102467326,227.223,0.02377084901549157,227.04733333333334,226.769,219.41142871300713,8.5,-1.1627906976744147,8.633333333333333,8.780000000000001,8.534212770845665,132896.0,0.15222994257464542,132717.33333333334,132527.0,132314.7121552933,172446.0,0.039448189444128604,172261.66666666666,171538.8,167775.5975786822,15478658.666666666,0.8329164531236708,15350799.333333334,15213135.6,13233783.139963744,23.4,-15.82733812949641,27.05333333333333,31.148000000000003,24.90595430523719,1.9734264355975029e-07,0.024960208684206,0.528696596622467,0.0302704069763422,0.0062056607566773,0.4098669588565826,0.0,-1
16129.418,0.25964226839627563,16087.647666666666,16042.004266666667,15700.261146249406,227.842,0.2724196054096635,227.41133333333335,227.11620000000002,219.82267609286043,8.3,-2.35294117647058,8.466666666666667,8.64,8.52278775763368,133250.0,0.26637370575487596,132946.66666666666,132752.0,132360.33595259604,173531.0,0.6291824687148441,172785.0,172283.4,168056.34891630744,15606518.0,0.8260362611954185,15478658.666666666,15347531.2,13349526.303867951,19.44,-16.923076923076913,23.546666666666667,28.712,24.639322387908546,1.819372869249492e-06,0.0082060741260647,1.819372869249492e-06,0.9713749289512634,1.819372869249492e-06,0.0204135775566101,-0.4,1
16152.547666666667,0.14340050376689115,16123.204444444445,16083.919533333334,15722.32390334293,228.329,0.21374461249462118,227.798,227.4626,220.23761872247698,8.3,0.0,8.366666666666667,8.5,8.511920062139353,133512.0,0.19662288930581612,133219.33333333334,132982.8,132416.51468661576,175286.0,1.0113466758100857,173754.33333333334,173120.4,168409.01482282902,15689357.666666666,0.5308017244247951,15591511.444444442,15469654.73333333,13463664.419126423,18.43,-5.195473251028814,20.423333333333336,23.806,24.336428612888614,2.436343891076831e-07,0.0079098772257566,0.4889910221099853,0.0291910450905561,0.0040053380653262,0.4699024856090545,0.0,0
16175.677333333331,0.1431951611843604,16152.547666666665,16118.233599999998,15744.438704805876,228.807,0.20934703870291563,228.326,227.87400000000002,220.6556373213805,8.2,-1.2048192771084507,8.266666666666667,8.379999999999999,8.496704449352068,133752.0,0.17975912277548087,133504.66666666666,133220.8,132481.6603116589,175608.0,0.18369978207044488,174808.33333333334,173849.8,168760.1848314715,15772197.333333334,0.5279990961176672,15689357.666666666,15579506.2,13576275.780795053,15.5,-15.897992403689635,17.790000000000003,20.913999999999998,23.905383314698927,2.546296400396386e-07,0.0257511176168918,0.6564247012138367,0.0209395438432693,0.0110155455768108,0.2858688533306122,-0.1,-1
16198.807,0.14299040584227019,16175.677333333333,16148.819533333333,15766.603011888517,229.187,0.16607883500068787,228.77433333333332,228.27759999999998,221.07180135448388,8.2,0.0,8.233333333333333,8.3,8.482231061578796,133834.0,0.06130749446737244,133699.33333333334,133448.8,132547.62810133406,174493.0,-0.6349369049246048,175129.0,174272.8,169039.83435188752,15855037.0,0.5252259080704674,15772197.333333334,15680353.73333333,13687434.864658708,17.15,10.645161290322571,17.026666666666667,18.784,23.57585242129898,1.493037530053698e-06,4.323762368585449e-06,1.493037530053698e-06,0.9998863339424132,1.493037530053698e-06,0.0001048692793119,-0.3,1
16206.093666666668,0.04498273648588356,16193.526,16172.508733333332,15788.04158041428,228.713,-0.20681801323810597,228.90233333333333,228.57560000000004,221.44454275182613,8.2,0.0,8.2,8.239999999999998,8.468463692721294,133934.0,0.07471942854581048,133840.0,133656.4,132615.25599882996,174613.0,0.06877066701816119,174904.66666666666,174706.2,169311.6960908198,15925438.0,0.44402923815314965,15850890.777777778,15769709.6,13796605.749309503,24.06,40.29154518950438,18.903333333333332,18.916,23.59946937635756,2.211673404417525e-07,0.0184515379369258,0.4265309274196625,0.040273793041706,0.0049467198550701,0.5097967982292175,0.1,0
16213.380333333333,0.04496251111797869,16206.093666666668,16189.301199999998,15808.789812263989,228.524,-0.08263631713107386,228.808,228.712,221.7898821297858,8.2,0.0,8.2,8.219999999999999,8.45536790283245,134007.0,0.05450445741932594,133925.0,133807.8,132683.14595010655,173347.0,-0.725031927748793,174151.0,174669.4,169508.54018395056,15995839.0,0.44206633437648624,15925438.0,15847573.8,13903885.420074893,17.08,-29.01080631753949,19.429999999999996,18.443999999999996,23.281446479949874,2.531694690333097e-06,2.531694690333097e-06,0.0051701050251722,0.9633929133415222,2.531694690333097e-06,0.0314293652772903,-0.2,-1
16220.667,0.0449423039295889,16213.380333333334,16202.925066666667,15828.881382397452,228.59,0.028880992806008345,228.609,228.7642,222.12159519662552,8.2,0.0,8.2,8.2,8.442910931962574,134159.0,0.11342691053452432,134033.33333333334,133937.2,132755.13883058916,173874.0,0.30401449116511964,173944.66666666666,174387.0,169721.48944327005,16066240.0,0.44012070889185617,15995839.0,15922950.266666666,14009366.131290752,18.93,10.831381733021086,20.02333333333333,18.544,23.0691807980011,2.2482166173176665e-07,0.0087836375460028,0.652044415473938,2.266361661895644e-05,0.0022756671532988,0.336873322725296,-0.1,1
16226.824,0.03795774859320559,16220.290444444443,16213.1544,15848.293217402454,229.918,0.5809527975851975,229.01066666666668,228.9864,222.50190762605843,8.1,-1.219512195121947,8.166666666666666,8.18,8.426183569427813,134331.0,0.12820608382590806,134165.66666666666,134053.0,132832.0101071458,174911.0,0.5964088937966574,174044.0,174247.6,169974.63629969588,16188403.333333334,0.7603728895705153,16083494.11111111,16006191.466666665,14115660.628951365,17.47,-7.712625462229271,17.826666666666664,18.938,22.7960500273669,2.506331497897918e-07,0.0089065134525299,0.8318979144096375,2.506331497897918e-07,0.0055427299812436,0.1536523997783661,0.1,0
16232.981,0.03794334615325367,16226.823999999999,16219.9892,15867.058475090138,231.015,0.47712662775423414,229.841,229.352,222.9171804247873,7.8,-3.7037037037037015,8.033333333333333,8.1,8.395638029455725,134518.0,0.1392083733464353,134336.0,134189.8,132914.25351655332,175472.0,0.32073454499717,174752.33333333334,174443.4,170242.80038263754,16310566.666666666,0.7546348507501487,16188403.333333334,16097297.4,14222729.21615699,15.73,-9.959931310818536,17.376666666666665,18.653999999999996,22.451364660178267,2.1057702781490661e-07,0.0066439742222428,0.866274356842041,0.0011361655779182,0.0017820578068494,0.1241632476449012,-0.1,-1
16239.138,0.037928954638714,16232.981,16226.598066666667,15885.208695817448,231.638,0.2696794580438582,230.85699999999997,229.93699999999998,223.34258625772446,7.8,0.0,7.8999999999999995,8.02,8.366582515823739,134677.0,0.11819979482299767,134508.66666666666,134338.4,133000.24114989216,175241.0,-0.13164493480441325,175208.0,174569.0,170486.61499811863,16432730.0,0.7489827657735207,16310566.666666666,16198755.8,14330534.132442014,18.6,18.245390972663706,17.26666666666667,17.562,22.2634932133403,1.3028452485741582e-06,0.0001978694926947,0.0021914611570537,0.9920151829719543,1.3028452485741582e-06,0.0055928723886609,-0.2,1
16287.08,0.2952250298014531,16253.066333333334,16241.338,15904.812174070254,231.249,-0.16793444944266916,231.30066666666664,230.48200000000003,223.72826497685983,7.7,-1.2820512820512775,7.766666666666667,7.92,8.334066295539653,134833.0,0.11583269600599953,134676.0,134503.6,133089.64402062912,176252.0,0.5769197847535679,175655.0,175150.0,170767.85329089334,16545613.666666666,0.686944084559693,16429636.777777776,16308710.73333333,14438586.792648094,15.87,-14.677419354838719,16.73333333333333,17.32,21.95161549561638,2.585579466085619e-07,0.0147192347794771,0.9095115661621094,0.0002184475015383,0.0048958589322865,0.0706546306610107,0.0,-1
16335.022,0.2943560171620752,16287.080000000002,16264.208999999999,15925.798019237558,231.221,-0.012108160467717304,231.36933333333332,231.0082,224.0937642462813,7.9,2.5974025974025996,7.8,7.859999999999999,8.312892329903573,135072.0,0.1772563096571314,134860.66666666666,134686.2,133186.34431230574,176798.0,0.30978371876631183,176097.0,175734.8,171062.00678889855,16658497.333333334,0.6822573579974676,16545613.666666666,16427162.2,14546875.11170591,18.02,13.547574039067426,17.496666666666666,17.137999999999998,21.759829373878993,2.420964335669851e-07,0.0123743992298841,0.9097881317138672,0.0005779959028586,0.0031447359360754,0.0741144940257072,-0.1,-1
16382.964,0.29349210548965954,16335.022000000003,16295.437,15948.098798786945,231.679,0.19807889421808506,231.383,231.36039999999997,224.4637757464627,8.0,1.265822784810122,7.866666666666667,7.840000000000001,8.29762928942047,135263.0,0.1414060649135276,135056.0,134872.6,133287.64458975423,177935.0,0.6431068224753674,176995.0,176339.6,171397.2747504157,16771381.0,0.6776341491545459,16658497.333333334,16543757.73333333,14655387.59406172,14.28,-20.754716981132077,16.05666666666667,16.5,21.39495964832392,9.95524828795169e-07,0.0005736967432312,0.0101799489930272,0.9870026707649232,9.95524828795169e-07,0.0022416778374463,0.2,1
16389.702666666668,0.0411321581776533,16369.229555555556,16326.781333333336,15969.640450878638,232.937,0.542992675210101,231.94566666666665,231.7448,224.87710375883034,7.7,-3.749999999999998,7.866666666666667,7.82,8.268476641156056,135541.0,0.20552553174186583,135292.0,135077.2,133397.56436586377,179126.0,0.669345547531402,177953.0,177070.4,171774.2857382003,16760360.666666666,-0.06570915855607808,16730079.666666666,16633716.533333331,14758069.20735952,15.51,8.613445378151264,15.936666666666667,16.456,21.107888445966655,1.7789358253139653e-07,0.0447265580296516,0.725616991519928,0.0666447058320045,0.0116646625101566,0.1513468772172927,-0.1,0
16396.441333333332,0.04111524658936882,16389.702666666668,16358.242000000002,15990.460006120331,232.282,-0.28119191025899753,232.29933333333335,231.87360000000004,225.2383182096191,7.5,-2.5974025974025996,7.733333333333333,7.760000000000001,8.23098997573381,135680.0,0.10255199533720424,135494.66666666666,135277.8,133508.90268948016,178325.0,-0.44717126491966547,178462.0,177687.2,172093.83277536125,16749340.333333334,-0.06575236388110398,16760360.666666666,16697038.6,14855204.384236291,12.7,-18.117343649258547,14.163333333333332,15.276,20.697747546163402,1.0994745025527664e-06,0.0005118389963172,0.001877024420537,0.990721881389618,1.0994745025527664e-06,0.0068870284594595,-0.1,-1
16403.18,0.04109834890189584,16396.441333333332,16381.462,16010.592688748608,231.797,-0.2087979266581197,232.33866666666668,231.98320000000004,225.55825390671086,7.6,1.3333333333333286,7.599999999999999,7.74,8.200209976917526,135871.0,0.14077240566037735,135697.33333333334,135485.4,133624.1269485299,177857.0,-0.26244217019486893,178436.0,178008.2,172374.96288388022,16738320.0,-0.0657956260605803,16749340.333333334,16735579.866666665,14947063.682566227,13.52,6.4566929133858295,13.909999999999998,14.806000000000001,20.347613519521285,2.3310219887662242e-07,0.0290645100176334,0.8804948925971985,0.0264380946755409,0.0066790576092898,0.0573232695460319,0.3,1
16446.015,0.2611383890196848,16415.21211111111,16403.6606,16031.832801492577,231.893,0.041415548950160544,231.99066666666667,232.11759999999998,225.86726591126154,7.5,-1.315789473684206,7.533333333333332,7.659999999999999,8.166053392677647,136093.0,0.16339027459870023,135881.33333333334,135689.6,133744.55978030895,178590.0,0.41212884508340974,178257.33333333334,178366.6,172678.13542612994,16738273.333333334,-0.00027880137711577856,16741977.88888889,16751535.066666666,15034439.763091452,16.3,20.5621301775148,14.173333333333332,14.462,20.15016895759342,2.6161498567489616e-07,0.0206393115222454,0.924351155757904,0.0027310913428664,0.0044052144512534,0.0478730015456676,0.0,-1
